     4d2D     14p2P 2.28224e+14 2.17996e+13
     5d2D     14p2P 1.44637e+14 2.17996e+13
     6d2D     14p2P 9.93487e+13 2.17996e+13
     7d2D     14p2P 7.22958e+13 2.17996e+13
     8d2D     14p2P 5.49124e+13 2.17996e+13
     9d2D     14p2P 4.31028e+13 2.17996e+13
    10d2D     14p2P 3.47226e+13 2.17996e+13
     3d2D      4f2F 4.03974e+14 2.06316e+14
     3d2D      5f2F 4.03974e+14 1.32001e+14
     3d2D      6f2F 4.03974e+14 9.16360e+13
     3d2D      7f2F 4.03974e+14 6.73040e+13
     3d2D      8f2F 4.03974e+14 5.15167e+13
     3d2D      9f2F 4.03974e+14 4.06966e+13
     3d2D     10f2F 4.03974e+14 3.29591e+13
     3d2D     11f2F 4.03974e+14 2.72347e+13
     3d2D     12f2F 4.03974e+14 2.28875e+13
     4d2D      4f2F 2.28224e+14 2.06316e+14
     4d2D      5f2F 2.28224e+14 1.32001e+14
     4d2D      6f2F 2.28224e+14 9.16360e+13
     4d2D      7f2F 2.28224e+14 6.73040e+13
     4d2D      8f2F 2.28224e+14 5.15167e+13
     4d2D      9f2F 2.28224e+14 4.06966e+13
     4d2D     10f2F 2.28224e+14 3.29591e+13
     4d2D     11f2F 2.28224e+14 2.72347e+13
     4d2D     12f2F 2.28224e+14 2.28875e+13
     4f2F     5d2D  2.06316e+14 1.44637e+14
     5d2D      5f2F 1.44637e+14 1.32001e+14
     5d2D      6f2F 1.44637e+14 9.16360e+13
     5d2D      7f2F 1.44637e+14 6.73040e+13
     5d2D      8f2F 1.44637e+14 5.15167e+13
     5d2D      9f2F 1.44637e+14 4.06966e+13
     5d2D     10f2F 1.44637e+14 3.29591e+13
     5d2D     11f2F 1.44637e+14 2.72347e+13
     5d2D     12f2F 1.44637e+14 2.28875e+13
     4f2F     6d2D  2.06316e+14 9.93487e+13
     5f2F     6d2D  1.32001e+14 9.93487e+13
     6d2D      7f2F 9.93487e+13 6.73040e+13
     6d2D      8f2F 9.93487e+13 5.15167e+13
     6d2D      9f2F 9.93487e+13 4.06966e+13
     6d2D     10f2F 9.93487e+13 3.29591e+13
     6d2D     11f2F 9.93487e+13 2.72347e+13
     6d2D     12f2F 9.93487e+13 2.28875e+13
     4f2F     7d2D  2.06316e+14 7.22958e+13
     5f2F     7d2D  1.32001e+14 7.22958e+13
     6f2F     7d2D  9.16360e+13 7.22958e+13
     7d2D      8f2F 7.22958e+13 5.15167e+13
     7d2D      9f2F 7.22958e+13 4.06966e+13
     7d2D     10f2F 7.22958e+13 3.29591e+13
     7d2D     11f2F 7.22958e+13 2.72347e+13
     7d2D     12f2F 7.22958e+13 2.28875e+13
     4f2F     8d2D  2.06316e+14 5.49124e+13
     5f2F     8d2D  1.32001e+14 5.49124e+13
     6f2F     8d2D  9.16360e+13 5.49124e+13
     7f2F     8d2D  6.73040e+13 5.49124e+13
     8d2D      9f2F 5.49124e+13 4.06966e+13
     8d2D     10f2F 5.49124e+13 3.29591e+13
     8d2D     11f2F 5.49124e+13 2.72347e+13
     8d2D     12f2F 5.49124e+13 2.28875e+13
     4f2F     9d2D  2.06316e+14 4.31028e+13
     5f2F     9d2D  1.32001e+14 4.31028e+13
     6f2F     9d2D  9.16360e+13 4.31028e+13
     7f2F     9d2D  6.73040e+13 4.31028e+13
     9d2D     10f2F 4.31028e+13 3.29591e+13
     9d2D     11f2F 4.31028e+13 2.72347e+13
     9d2D     12f2F 4.31028e+13 2.28875e+13
     4f2F    10d2D  2.06316e+14 3.47226e+13
     5f2F    10d2D  1.32001e+14 3.47226e+13
     6f2F    10d2D  9.16360e+13 3.47226e+13
     7f2F    10d2D  6.73040e+13 3.47226e+13
     8f2F    10d2D  5.15167e+13 3.47226e+13
    10d2D     12f2F 3.47226e+13 2.28875e+13
     4f2F    11d2D  2.06316e+14 2.85646e+13
     5f2F    11d2D  1.32001e+14 2.85646e+13
     6f2F    11d2D  9.16360e+13 2.85646e+13
     7f2F    11d2D  6.73040e+13 2.85646e+13
     8f2F    11d2D  5.15167e+13 2.85646e+13
     9f2F    11d2D  4.06966e+13 2.85646e+13
     4f2F    12d2D  2.06316e+14 2.39085e+13
     5f2F    12d2D  1.32001e+14 2.39085e+13
     6f2F    12d2D  9.16360e+13 2.39085e+13
     7f2F    12d2D  6.73040e+13 2.39085e+13
     8f2F    12d2D  5.15167e+13 2.39085e+13
     9f2F    12d2D  4.06966e+13 2.39085e+13
